Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Washington DC,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55508.333329999994,
Washington DC,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55660.0,
Washington DC,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55532.0,
Washington DC,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55489.0,
Washington DC,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55295.666670000006,
Washington DC,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,55233.0,
Washington DC,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55254.0,
Washington DC,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55063.333329999994,
Washington DC,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,54883.0,
Washington DC,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55050.0,
Washington DC,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,54998.333329999994,
Washington DC,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,55167.666670000006,
Washington DC,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,54751.0,
Washington DC,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54709.333329999994,
Washington DC,Timeseries,2013-11,Metro Median Base Pay,Median Base Pay,54450.333329999994,
National,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,51210.0,
National,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,51072.33333,
National,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,51112.66667,
National,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,50959.66667,
National,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,50904.33333,
National,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,50836.66667,
National,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,50982.66667,
National,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,51050.33333,
National,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,51069.33333,
National,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,51017.0,
National,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,50914.0,
National,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,50868.33333,
National,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,50667.0,
National,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,50562.0,
National,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,50364.33333,
National,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,50227.0,
National,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,50167.66667,
National,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,50090.66667,
National,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,50019.33333,
National,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,49841.33333,
National,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,49747.0,
National,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,49574.0,
National,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,49392.66667,
National,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,49167.66667,
National,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,49077.33333,
National,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,49030.0,
National,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,49065.0,
National,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,49068.0,
National,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,48998.66667,
National,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,48877.33333,
National,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,48744.0,
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,48769.33333,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,48781.0,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,48751.33333,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,48636.66667,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48495.33333,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48425.33333,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48347.0,
National,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,48292.33333,
National,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,48239.0,
National,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,48129.0,
National,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,47925.66667,
National,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,47656.66667,
National,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,47666.0,
National,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,47643.33333,
National,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,47780.33333,
National,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,47727.66667,
National,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,47714.33333,
National,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,47669.0,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,52842.33333,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,52865.66667,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,52729.33333,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,52669.0,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,52588.66667,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,52556.66667,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,52631.33333,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,52542.0,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,52485.66667,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52413.66667,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52445.0,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52425.0,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52313.33333,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52183.33333,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52063.33333,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,51898.66667,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52111.33333,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52087.33333,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,51955.0,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51410.0,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51316.33333,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51215.66667,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51103.0,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,50914.66667,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,50892.33333,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,50807.33333,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,50671.33333,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50588.66667,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,50709.0,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,50774.0,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50580.66667,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50526.33333,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50294.0,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50495.33333,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50299.33333,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50422.0,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50397.33333,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50559.33333,
Atlanta,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,50344.66667,
Atlanta,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,49984.33333,
Atlanta,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,49761.66667,
Atlanta,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,49789.66667,
Atlanta,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,49886.33333,
Atlanta,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,50109.66667,
Atlanta,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,50105.33333,
Atlanta,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,50304.33333,
Atlanta,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,50219.0,
Atlanta,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,50314.33333,
Atlanta,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,50043.33333,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60487.0,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60075.666670000006,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60214.333329999994,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60203.666670000006,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60159.666670000006,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60037.333329999994,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60301.0,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,60436.333329999994,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60426.0,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60324.333329999994,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60190.333329999994,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60060.0,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59706.0,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59541.0,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59488.666670000006,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59283.333329999994,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59253.666670000006,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59047.0,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59071.0,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58903.0,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,58756.666670000006,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,58686.333329999994,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,58566.0,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,58490.333329999994,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58149.666670000006,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,57928.333329999994,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57721.666670000006,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57587.0,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57439.0,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57390.0,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57477.333329999994,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57371.0,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,57462.666670000006,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,57619.666670000006,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,57668.666670000006,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,57550.0,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57320.333329999994,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57162.666670000006,
New York City,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,56900.666670000006,
New York City,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,56656.666670000006,
New York City,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,56488.666670000006,
New York City,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,56573.666670000006,
New York City,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,56574.0,
New York City,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,56565.0,
New York City,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,56494.333329999994,
New York City,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,56372.0,
New York City,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,56442.0,
New York City,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,56042.666670000006,
New York City,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,56230.666670000006,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59655.0,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59606.0,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59440.666670000006,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59295.666670000006,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59094.333329999994,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58950.333329999994,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59065.0,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59179.666670000006,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59462.666670000006,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59499.0,
Los Angeles,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59344.666670000006,
Los Angeles,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59072.666670000006,
Los Angeles,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58747.333329999994,
Los Angeles,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58564.0,
Los Angeles,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58255.666670000006,
Los Angeles,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58168.333329999994,
Los Angeles,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58319.666670000006,
Los Angeles,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58325.0,
Los Angeles,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58054.333329999994,
Los Angeles,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57623.0,
Los Angeles,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57190.0,
Los Angeles,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56948.333329999994,
Los Angeles,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56864.333329999994,
Los Angeles,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56776.333329999994,
Los Angeles,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56672.333329999994,
Los Angeles,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56343.333329999994,
Los Angeles,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56297.0,
Los Angeles,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56212.0,
Los Angeles,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56095.0,
Los Angeles,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55885.666670000006,
Los Angeles,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55692.0,
Los Angeles,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,55828.0,
Los Angeles,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56012.666670000006,
Los Angeles,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56039.333329999994,
Los Angeles,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55677.333329999994,
Los Angeles,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55336.333329999994,
Los Angeles,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55293.0,
Los Angeles,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55375.333329999994,
Los Angeles,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55400.0,
Los Angeles,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55146.333329999994,
Los Angeles,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,54986.666670000006,
Los Angeles,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55068.666670000006,
Los Angeles,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55125.666670000006,
Los Angeles,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55097.333329999994,
Los Angeles,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55097.666670000006,
Los Angeles,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,55218.333329999994,
Los Angeles,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,55127.0,
Los Angeles,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,54805.666670000006,
Los Angeles,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54459.333329999994,
Philadelphia,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54132.333329999994,
Philadelphia,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54036.0,
Philadelphia,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54107.666670000006,
Philadelphia,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54126.666670000006,
Philadelphia,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54125.333329999994,
Philadelphia,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54003.0,
Philadelphia,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53820.0,
Philadelphia,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53824.333329999994,
Philadelphia,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54225.333329999994,
Philadelphia,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54386.0,
Philadelphia,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54295.0,
Philadelphia,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,53970.333329999994,
Philadelphia,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,53920.333329999994,
Philadelphia,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,53847.0,
Philadelphia,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,53843.0,
Philadelphia,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,53594.33333,
Philadelphia,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,53370.0,
Philadelphia,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,53137.0,
Philadelphia,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53093.0,
Philadelphia,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,53377.66667,
Philadelphia,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53385.66667,
Philadelphia,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53299.66667,
Philadelphia,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,52964.0,
Philadelphia,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,52611.33333,
Philadelphia,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,52580.33333,
Philadelphia,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,52545.0,
Philadelphia,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,52565.33333,
Philadelphia,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,52155.0,
Philadelphia,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,51951.0,
Philadelphia,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52089.0,
Philadelphia,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52080.66667,
Philadelphia,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52029.0,
Philadelphia,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,51977.0,
Philadelphia,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52097.0,
Philadelphia,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,51968.0,
Philadelphia,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,51699.66667,
Philadelphia,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,51518.0,
Philadelphia,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,51581.0,
Philadelphia,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,51486.33333,
Philadelphia,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,51468.33333,
Philadelphia,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,51223.33333,
Philadelphia,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,51376.0,
Philadelphia,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,51470.0,
Philadelphia,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,51396.66667,
Philadelphia,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,51302.33333,
Philadelphia,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,50938.66667,
Philadelphia,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,51072.33333,
Philadelphia,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,51099.66667,
Philadelphia,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,51010.0,
Houston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54292.333329999994,
Houston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54255.666670000006,
Houston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54197.333329999994,
Houston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54267.0,
Houston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54103.0,
Houston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54134.0,
Houston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54149.666670000006,
Houston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54268.333329999994,
Houston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54129.0,
Houston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54093.0,
Houston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54336.666670000006,
Houston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54452.0,
Houston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54436.666670000006,
Houston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54200.333329999994,
Houston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54248.666670000006,
Houston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54279.666670000006,
Houston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54202.666670000006,
Houston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54131.666670000006,
Houston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53821.333329999994,
Houston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,53840.666670000006,
Houston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53699.666670000006,
Houston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53616.66667,
Houston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53216.33333,
Houston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53130.0,
Houston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53267.66667,
Houston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53505.33333,
Houston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53459.66667,
Houston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53228.33333,
Houston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,52957.33333,
Houston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52749.66667,
Houston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52746.66667,
Houston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52841.0,
Houston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,53014.33333,
Houston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53128.66667,
Houston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,53036.0,
Houston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52828.66667,
Houston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52869.0,
Houston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52691.0,
Houston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52386.66667,
Houston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52238.33333,
Houston,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,52243.33333,
Houston,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,52728.33333,
Houston,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,52312.66667,
Houston,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,52243.66667,
Houston,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,51830.66667,
Houston,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,51818.0,
Houston,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,51409.33333,
Houston,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,50968.33333,
Houston,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,50928.33333,
Seattle,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60339.333329999994,
Seattle,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60280.666670000006,
Seattle,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60087.666670000006,
Seattle,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59774.666670000006,
Seattle,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59718.666670000006,
Seattle,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59543.333329999994,
Seattle,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59647.0,
Seattle,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59433.333329999994,
Seattle,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59646.333329999994,
Seattle,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59630.666670000006,
Seattle,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59844.333329999994,
Seattle,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59760.0,
Seattle,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59372.333329999994,
Seattle,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59146.333329999994,
Seattle,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59009.0,
Seattle,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58945.0,
Seattle,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58867.0,
Seattle,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58379.0,
Seattle,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58200.0,
Seattle,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57840.333329999994,
